id,orginal_title_2,year_2,meterScore,meterClass
125696,Blagajnica hoće ići na more,2001,-1,-1
259728,Duga mračna noć,2004,-1,-1
221241,Družba Pere Kvržice,1970,-1,-1
341559,Crvena prašina,1999,-1,-1
73680,Neka ostane među nama,2010,-1,-1
136902,Smrt čoveka na Balkanu,2012,-2,-2
71617,Živi i mrtvi,2007,-1,-1
259690,Kino Lika,2008,-1,-1
361733,Horvatov izbor,1985,-1,-1
66944,Sedamdeset i dva dana,2010,-2,-2
284154,Ubistvo s predumišljajem,1995,-2,-2
112931,La Soif du Monde,2012,-2,-2
61711,La vérité,1960,-1,-1
58007,Miseria e Nobiltà,1954,-2,-2
61532,Dustbin Baby,2008,-2,-2
216138,10 Rules for Sleeping Around,2014,0,rotten
16280,13 Hours in a Warehouse,2008,-1,-1
56294,The Oil Factor: Behind the War on Terror,2005,50,rotten
15068,80 Minutes,2008,-2,-2
354776,The Choice Is Ours,2015,-1,-1
280874,Killing Daddy,2014,-2,-2
78375,CyberTracker,1994,-1,-1
63483,Cyber Seduction: His Secret Life,2005,-2,-2
250275,Getting That Girl,2011,-2,-2
242906,The Perfect Boyfriend,2013,-2,-2
264555,Death Clique,2014,-2,-2
84741,Courage,2009,-1,-1
224919,A Mother's Rage,2013,-2,-2
58813,Deathlands,2003,-2,-2
299730,The Dead the Damned and the Darkness,2014,-2,-2
218898,Zanjeer,2013,-2,-2
280690,किक,2014,-1,-1
188640,Shootout at Wadala,2013,-2,-2
120942,Teri Meri Kahaani,2012,-2,-2
22315,Aitraaz,2004,-2,-2
158009,La leyenda del viento del norte,1992,-1,-1
89868,Paws,1997,-2,-2
252990,Chariot,2013,-2,-2
353125,The Search for Freedom,2015,-2,-2
297239,Boy 7,2015,-2,-2
319396,Zombieworld,2015,-2,-2
87018,The One Warrior,2011,-1,-1
53850,Basilisk: The Serpent King,2006,-2,-2
75897,Sams in Gefahr,2003,-2,-2
13099,Dak ging san yan lui,1999,-2,-2
138686,De Marathon,2012,-2,-2
297961,Big Driver,2014,50,rotten
81765,How Beer Saved the World,2011,-1,-1
94587,Kony 2012,2012,-1,-1
80582,Dying To Have Known,2006,-2,-2
52406,Fresh,2009,-1,-1
88865,Queen of the Sun,2010,-1,-1
86063,Bottled Life: Nestle's Business with Water,2012,-2,-2
18152,Occupation 101,2006,-2,-2
49264,The Beautiful Truth,2008,47,rotten
78573,The Gerson Miracle,2004,-2,-2
121170,Simply Raw,2009,-2,-2
117102,The Perfect Human Diet,2012,-2,-2
74113,Taste the Waste,2011,-1,-1
338381,10 Milliarden - Wie werden wir alle satt?,2015,-1,-1
267292,Super Juice Me!,2014,-2,-2
290773,The Connection,2014,-1,-1
53104,Orgasm Inc.,2009,-1,-1
117407,They Call It Myanmar: Lifting the Curtain,2012,100,fresh
297400,소셜포비아,2015,-1,-1
310952,A Little Game,2014,40,rotten
296370,Dance-Off,2014,-2,-2
126760,Cancel My Reservation,1972,-2,-2
290098,아가씨,2016,-1,-1
260826,Jézus Krisztus horoszkópja,1989,-1,-1
48268,Magyar rapszódia,1979,-1,-1
157964,Fényes szelek,1969,-1,-1
197849,Sirokkó,1969,-1,-1
208198,Moses und Aron,1975,-1,-1
358908,Kang rinpoche,2015,-1,-1
289519,Blues Story,2003,-2,-2
243306,The Perfect Wedding,2012,-1,-1
241259,Alice Through the Looking Glass,2016,29,rotten
109752,Chasing Leprechauns,2013,-1,-1
377432,Valentine Ever After,2016,-2,-2
369052,Debbie Macomber's Dashing Through the Snow,2015,-2,-2
289523,Midnight Masquerade,2014,-2,-2
317114,Bridal Wave,2015,-2,-2
315134,Surprised by Love,2015,-2,-2
317121,All of My Heart,2015,-2,-2
267935,The BFG,2016,74,certified_fresh
110777,The Store,1983,-2,-2
176715,Jack,2013,-1,-1
371464,Wild,2016,-1,-1
359871,My Scientology Movie,2016,-1,-1
334534,Louis Theroux: Transgender Kids,2015,-1,-1
334057,Louis Theroux: By Reason of Insanity,2015,-1,-1
108879,Louis Theroux: Extreme Love - Autism,2012,-1,-1
238997,Louis Theroux: America's Most Dangerous Pets,2011,-1,-1
86522,Louis Theroux: The Ultra Zionists,2011,-1,-1
241618,Louis Theroux: Law and Disorder in Lagos,2010,-1,-1
68213,Louis Theroux: America's Medicated Kids,2010,-1,-1
68208,Louis Theroux: A Place for Paedophiles,2009,-1,-1
241619,Louis Theroux: Law and Disorder in Philadelphia,2008,-1,-1
143431,Louis Theroux's African Hunting Holiday,2008,-1,-1
112722,Louis Theroux: Behind Bars,2008,-1,-1
182979,Louis Theroux: Under The Knife,2007,-1,-1
210250,Louis Theroux: Gambling in Las Vegas,2007,-1,-1
223702,Sausage Party,2016,82,certified_fresh
283827,सिंह इज़ ब्लिंग,2015,-1,-1
141418,The Letter Writer,2011,-1,-1
385390,Love by Chance,2016,-2,-2
387398,All Yours,2016,-2,-2
381615,The Bridge Part 2,2016,-2,-2
377428,All Things Valentine,2016,-2,-2
374614,Dater's Handbook,2016,-2,-2
374609,Unleashing Mr. Darcy,2016,-2,-2
374739,Flower Shop Mystery: Mum's the Word,2016,-1,-1
374607,Love on the Sidelines,2016,-2,-2
374606,Love's Complicated,2016,-2,-2
374603,Love in Paradise,2016,-2,-2
361745,Autumn Dreams,2015,-2,-2
352851,Love on the Air,2015,-2,-2
346489,A Country Wedding,2015,-2,-2
311181,A Novel Romance,2015,-2,-2
300187,One Christmas Eve,2014,-2,-2
299576,The Nine Lives of Christmas,2014,-2,-2
299574,One Starry Christmas,2014,-2,-2
289520,Perfect on Paper,2014,-2,-2
279371,When Sparks Fly,2014,-2,-2
279332,Mom's Day Away,2014,-2,-2
239018,A Lesson in Romance,2014,-2,-2
258691,A Ring by Spring,2014,-1,-1
249057,Finding Christmas,2013,-2,-2
238304,Catch a Christmas Star,2013,-1,-1
238749,A Very Merry Mix-Up,2013,-2,-2
235662,Snow Bride,2013,-2,-2
180794,"Tom, Dick and Harriet",2013,-2,-2
226167,Be My Valentine,2013,-2,-2
149235,Help for the Holidays,2012,-2,-2
149218,Come Dance with Me,2012,-1,-1
147132,A Bride for Christmas,2012,-2,-2
145840,Hitched for the Holidays,2012,-2,-2
211125,Strawberry Summer,2012,-2,-2
85887,A Taste of Romance,2012,-1,-1
227552,Fixing Pete,2012,-2,-2
81416,Annie Claus is Coming to Town,2011,-2,-2
208035,Cinema's Exiles: From Hitler to Hollywood,2009,-2,-2
389995,Me casé con un boludo,2016,-2,-2
384798,Kill Command,2016,75,fresh
78713,Pollyanna,2003,-1,-1
371560,The Eyes of My Mother,2016,78,certified_fresh
164777,Il Magnifico Cornuto,1964,-1,-1
334533,Captain Fantastic,2016,83,certified_fresh
129564,La proprietà non è più un furto,1973,-2,-2
81976,Alone in the Wilderness Part II,2011,-1,-1
374475,Toni Erdmann,2016,93,certified_fresh
351454,Neruda,2016,93,certified_fresh
84993,Next of Kin,1982,100,fresh
257623,Μαγική Πόλη,1955,-1,-1
113294,Fast Girls,2012,83,fresh
46095,Criminal Court,1946,-2,-2
213570,Mystery in Mexico,1948,-2,-2
43394,Three Secrets,1950,-2,-2
62006,The Captive City,1952,70,fresh
68977,So Big,1953,-1,-1
115386,Rooftops,1989,0,rotten
381071,My Beautiful Broken Brain,2016,-2,-2
279049,超高速！参勤交代,2014,-1,-1
294368,An Open Secret,2015,88,fresh
250880,Adolf Hitler: The Greatest Story Never Told,2013,-1,-1
346873,Marching to Zion,2015,-1,-1
352733,The Scandalous Lady W,2015,-2,-2
86520,卑弥呼,1974,-1,-1
122293,The Philadelphia Experiment,2012,-2,-2
370234,Dementia,2015,77,fresh
128412,გიორგობისთვე,1966,-1,-1
83235,იყო შაშვი მგალობელი,1970,-1,-1
56952,Faryad moorcheha,2007,-1,-1
112633,Place de la République,1974,-1,-1
385581,The Brainwashing of My Dad,2015,-1,-1
101916,"Live Once, Die Twice",2006,-2,-2
80520,Second Nature,2003,-2,-2
126076,The Pilot's Wife,2005,-1,-1
56491,In Her Line of Fire,2006,-2,-2
60505,Blind Side,1993,-2,-2
302508,Emmanuelle 2000: Emmanuelle's Intimate Encounters,2000,-1,-1
385371,The Midnight Man,2016,-2,-2
293670,곡성,2016,-1,-1
168079,Cold Sweat,1993,-1,-1
375199,Jai Gangaajal,2016,33,rotten
155217,らんま½,2011,-2,-2
83501,Комедия строгого режима,1992,-1,-1
364426,Fear Itself,2015,-1,-1
216472,A Great Wall,1986,56,rotten
51091,Annie's Point,2005,-2,-2
337154,The Meddler,2016,85,certified_fresh
113523,Doomsday Machine,1972,-2,-2
56424,Les Invités de mon père,2010,-1,-1
188183,Bei Jing yu shang Xi Ya Tu,2013,86,fresh
395181,Beijing Meets Seattle II: Book of Love,2016,-1,-1
134362,La bestia,2010,-1,-1
325758,I Am Thor,2015,91,fresh
319017,The Last Straight Man,2014,-2,-2
291805,Now You See Me 2,2016,33,rotten
390766,Southwest of Salem: The Story of the San Antonio Four,2016,100,fresh
394812,The Apology,2016,100,fresh
370464,The Masked Saint,2016,14,rotten
354818,Colin Quinn: Unconstitutional,2015,-1,-1
369820,I'm Brent Morin,2015,-2,-2
12443,Perlasca: Un eroe italiano,2002,-1,-1
23802,Bill Hicks: Totally Bill Hicks,1994,-1,-1
170740,Benedict Arnold: A Question of Honor,2003,-2,-2
388440,The Curse of Sleeping Beauty,2016,15,rotten
392440,Highly Strung,2016,-1,-1
388403,火锅英雄,2016,-1,-1
78492,Ken,1964,-1,-1
48339,Niceland (Population. 1.000.002),2004,-1,-1
42082,Another State of Mind,1984,-2,-2
249075,Catching Out,,-2,-2
2003-01-11,[],,-2,-2
38061,Anybody's Son Will Do,1900,-1,-1
147307,Multiple SIDosis,1970,-1,-1
235201,I-Be Area,2007,-2,-2
36090,Tomato Kecchappu Kôtei,1971,-2,-2
268380,Visions of Frank,2007,-2,-2
99080,The Viking,1931,-1,-1
56190,Green Legend Ran,1992,-1,-1
37228,Anarchism in America,1983,-1,-1
394244,Plastic Utopia,1997,-1,-1
83284,Dennis,2007,-1,-1
69915,Sikumi (On The Ice),2008,-1,-1
136762,So Is This,1983,-1,-1
94643,Rescued by Rover,1905,-2,-2
376916,十年,2015,-1,-1
339526,The Land Before Time XIV: Journey of the Brave,2016,-1,-1
382088,The Division: Agent Origins,2016,-1,-1
362699,Remainder,2015,91,fresh
118792,Будет ласковый дождь,1984,-1,-1
396292,Ali Wong: Baby Cobra,2016,100,fresh
24398,Bodysong,2003,80,fresh
46178,Bytte Bytte Købmand,2010,-1,-1
345069,Crush the Skull,2015,100,fresh
339928,Once I Was a Beehive,2015,75,fresh
375170,紅衣小女孩,2015,-1,-1
330916,King Jack,2015,-1,-1
376549,The Strange House,2015,-1,-1
93338,"Johnny Cash: The Man, His World, His Music",1969,-2,-2
4290,Supergator,2007,-2,-2
87061,Le Voyage Extraordinaire,2011,-2,-2
216203,Pieces of Talent,2012,-1,-1
332872,Julieta,2016,83,certified_fresh
339397,Café Society,2016,-1,-1
374473,"I, Daniel Blake",2016,-1,-1
84233,Don't Hang Up,1975,-1,-1
5654,War and Peace,2007,-1,-1
353866,Toilet Stories,2015,-2,-2
44645,Bruce Lee: The Legend,1984,-1,-1
314570,A Vida Privada dos Hipopótamos,2014,-1,-1
254420,Gulaab Gang,2014,44,rotten
50578,Amongst White Clouds,2005,-2,-2
147367,Slightly Single in L.A.,2013,-2,-2
340746,악의 연대기,2015,-1,-1
310567,Umrika,2015,77,fresh
381505,The Identity Theft of Mitch Mustain,2013,-1,-1
109581,Mission to Lars,2015,81,fresh
375599,坏蛋必须死,2015,-1,-1
344854,The Pack,2015,-1,-1
385379,Mad Tiger,2015,-1,-1
311770,Min lilla syster,2015,96,fresh
358907,Granny's Dancing on the Table,2015,-2,-2
323428,Det borde finnas regler,2015,-2,-2
324764,Flocken,2015,-2,-2
346469,Odödliga,2015,-2,-2
347344,Alena,2016,-1,-1
303636,Unga Sophie Bell,2015,-2,-2
321283,Himmel över Flogsta,2015,-1,-1
356218,Pojkarna,2016,-1,-1
347106,Glada Hälsningar från Missångerträsk,2015,-1,-1
335683,Miraklet i Viskan,2015,-1,-1
363607,LasseMajas detektivbyrå - Stella Nostra,2015,-1,-1
389115,6A,2016,-1,-1
377290,Den allvarsamma leken,2016,-1,-1
381277,Yarden,2016,-1,-1
268618,Vonarstræti,2014,-1,-1
341491,Tár úr steini,1995,-1,-1
341490,Svo á jörðu sem á himni,1992,-1,-1
91041,Havet stiger,1990,-2,-2
250974,Det er meg du vil ha,2014,-2,-2
280583,Violent,2014,-1,-1
69471,Lezione ventuno,2008,-1,-1
39301,מישהו לרוץ איתו,2006,-1,-1
107775,Kompani Orheim,2012,-2,-2
17575,Bare skyer beveger stjernene,1998,-2,-2
198783,Den røde kappe,1967,-2,-2
55154,Den siste Fleksnes,1974,-1,-1
33340,Engelen,2009,-2,-2
64116,Himmelfall,2002,-2,-2
388468,Grand Hotel,2016,-2,-2
87654,Døden er et kjærtegn,1949,-1,-1
336885,Å vende tilbake,2015,-1,-1
373757,Beyond Sleep,2016,-1,-1
285165,Beatles,2014,-1,-1
348675,Der kommer en dag,2016,-1,-1
11392,Olsen-banden ser rødt,1976,-1,-1
57911,Harry og kammertjeneren,1961,-2,-2
342695,Cannibal Fog,2015,-1,-1
16039,Zappa,1983,-1,-1
20661,"Tro, håb og kærlighed",1984,-1,-1
335582,Gudsforladt,2015,-1,-1
11390,Olsen-banden i Jylland,1971,-1,-1
76312,Mig og Charly,1978,-1,-1
155714,Barbara,1997,-1,-1
146184,Bye Bye Blue Bird,1999,-2,-2
80362,Odjuret,2011,-1,-1
324284,Lamb,2016,82,fresh
391617,Capitán Kóblic,2016,-1,-1
37433,迷宮物語,1989,-1,-1
47408,乱歩地獄,2005,-1,-1
14233,Film Noir,2007,-2,-2
48417,綫人,2010,-1,-1
397914,KISS: Rocks Vegas,2016,-1,-1
347031,Swiss Army Man,2016,71,fresh
367416,Die Trapp Familie - Ein Leben für die Musik,2015,-1,-1
378348,검사외전,2016,-1,-1
40534,Jonas Brothers: The Concert Experience,2009,23,rotten
102961,Seven,1979,-1,-1
339148,Already Tomorrow in Hong Kong,2015,-1,-1
222220,Shooting Stars,1928,-1,-1
57992,La Sirène rouge,2002,-2,-2
66897,Les deux timides,1928,-1,-1
139251,I Married Who?,2012,-1,-1
391778,Azhar,2016,22,rotten
4546,The Count of Monte-Cristo,1975,-2,-2
389053,The Do-Over,2016,9,rotten
343140,華麗上班族,2015,-1,-1
363103,Nise: O Coração da Loucura,2016,-1,-1
301804,Before I Wake,2016,-1,-1
374458,Bacalaureat,2016,-1,-1
26677,The Video Dead,1987,-2,-2
322745,Counting,2015,80,fresh
169448,Fifi az khoshhali zooze mikeshad,2013,-1,-1
335409,Sharkansas Women's Prison Massacre,2015,-1,-1
260401,Evening's Civil Twilight in Empires of Tin,2008,-2,-2
260399,Building a Broken Mousetrap,2006,-2,-2
107104,Beyond the Rising Moon,1988,-1,-1
391375,The Bandit Hound,2016,-2,-2
398289,Life on the Line,2015,-1,-1
342464,Jack of the Red Hearts,2015,54,rotten
148434,Inginocchiati straniero... I cadaveri non fanno ombra!,1970,-1,-1
109456,Per una bara piena di dollari,1971,-1,-1
150226,Giù la testa... hombre,1971,-1,-1
3698,"Amico, stammi lontano almeno un palmo",1972,-2,-2
5434,La morte ha sorriso all'assassino,1973,-2,-2
292610,Il ginecologo della mutua,1977,-1,-1
40162,Porno Holocaust,1981,-1,-1
58419,Anno 2020 - I gladiatori del futuro,1983,-1,-1
31264,Ator l'invincibile 2,1982,-1,-1
171993,Sangue negli abissi,1990,-2,-2
374173,Kapoor & Sons (Since 1921),2016,100,fresh
353989,Abzurdah,2015,-2,-2
45783,Anders Matthesen: Tal For Dig Selv,2004,-1,-1
356842,The Ones Below,2015,-1,-1
16884,Anders Matthesen: Anden På Coke?,2006,-1,-1
94067,Snake Dancer,1976,-2,-2
88518,Angel of Destruction,1994,-2,-2
57313,8213: Gacy House,2010,-2,-2
79078,2011-11-11,2011,7,rotten
385320,Zoombies,2016,-2,-2
21293,Gooby,2009,20,rotten
279588,Cool As Hell,2013,-2,-2
214676,パン種とタマゴ姫,2010,-1,-1
265982,Holidaze: The Christmas That Almost Didn't Happen,2006,-2,-2
376523,Nothing Left Unsaid: Gloria Vanderbilt & Anderson Cooper,2016,67,fresh
26521,Sexykiller,2008,-2,-2
41028,It's Only Money,1962,-2,-2
135652,Christmas in Compton,2012,-2,-2
93041,Daughter of Darkness,1948,-2,-2
180886,Phantom Town,1999,-1,-1
72754,Decadent Evil,2005,-2,-2
346384,Chicken,2016,-1,-1
18932,Knock Knock,2008,-1,-1
45780,I Am Slave,2010,-2,-2
41149,Macbeth,1979,-1,-1
25787,One Girl's Confession,1953,-2,-2
280178,Freedom,1982,-1,-1
269306,Sista paret ut,1956,-1,-1
109380,…a pátý jezdec je Strach,1965,-1,-1
103941,Embajadores en el infierno,1956,-1,-1
361146,Ponto Zero,2016,-1,-1
29798,Dead Man's Hand,2007,-2,-2
298228,Peter Rottentail,2004,-2,-2
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,37,rotten
32790,The Good Witch,2008,-2,-2
30641,Grizzly Rage,2007,-2,-2
257345,The Darkness,2016,-1,-1
34598,Fast Getaway,1991,-2,-2
41962,マルサの女２,1988,-1,-1
110283,ミンボーの女,1992,-1,-1
83183,Ageman,1990,-1,-1
139176,Camille,1921,-1,-1
318121,The Fundamentals of Caring,2016,77,fresh
293413,내부자들,2015,-1,-1
397403,Brexit: The Movie,2016,-2,-2
24793,A Knight in Camelot,1998,-2,-2
40258,Baby Blood,1990,-2,-2
105184,Der Fan,1982,-2,-2
60163,BECK,2010,-1,-1
40863,成龍的特技,1999,-1,-1
379220,Sin Filtro,2016,-2,-2
258771,Losejas,2013,-1,-1
322506,Elstree 1976,2015,-1,-1
221343,Locked In,2010,-2,-2
121245,"Bumblefuck, USA",2011,-2,-2
81120,Love on the Dole,1941,-2,-2
362247,After Eden,2015,-1,-1
341012,Popstar: Never Stop Never Stopping,2016,79,certified_fresh
198652,Loot,1970,-2,-2
37237,Bullet to Beijing,1995,-2,-2
324314,Tab Hunter Confidential,2015,88,certified_fresh
298459,La Prochaine fois je viserai le cœur,2014,-1,-1
114030,みんなのいえ,2001,-1,-1
398854,A Midsummer Night's Dream,2016,-1,-1
356366,The Adventures of Beatle,2015,-1,-1
377158,Zjednoczone Stany Miłosci,2016,-1,-1
350904,Bella e Perduta,2015,-1,-1
330294,Marguerite et Julien,2015,-1,-1
364831,Art of the Prank,2015,-1,-1
291863,Future Shock! The Story of 2000AD,2014,82,fresh
398830,La muerte de Jaime Roldós,2013,-1,-1
309879,Dark Signal,2016,-1,-1
400791,Old Fashioned: The Story of the Wisconsin Supper Club,2015,-2,-2
107315,Below Zero,2011,-2,-2
91950,Flamenco Flamenco,2010,-1,-1
169782,The Making of a Lady,2012,-1,-1
98927,L'amour braque,1985,-2,-2
33108,Бременские музыканты,1969,-1,-1
353433,Urge,2016,0,rotten
192040,Planet Earth,2006,-2,-2
220903,Life,2009,-1,-1
384130,Monkey Planet,2014,-1,-1
370260,Dylan Moran: Off The Hook,2015,-1,-1
280004,The Great Waltz,1972,-2,-2
347123,All the Way,2016,87,certified_fresh
121572,Toad Road,2013,75,fresh
43608,The Night Holds Terror,1955,-2,-2
29477,Highway 301,1950,-2,-2
400608,Bo Burnham: Make Happy,2016,100,fresh
356329,Troublemakers: The Story of Land Art,2015,-1,-1
58522,Boris - Il film,2011,-2,-2
259693,The Conjuring 2,2016,80,certified_fresh
248741,Alexander Hamilton,1931,-1,-1
55608,Пленный,2008,-1,-1
30656,Circuitry Man II: Plughead Rewired,1994,-2,-2
89587,Occhi di cristallo,2004,-2,-2
312623,Living on Love,1937,-2,-2
326255,Meet the Hitlers,2014,-1,-1
400948,UFOs: The Best Evidence Ever Caught on Tape,1997,-1,-1
377823,师父,2015,79,fresh
376261,Weiner,2016,74,certified_fresh
109088,Fang Shih Yu yu Hu Hui Chien,1976,-1,-1
66756,Shaolin chuan ren,1982,-1,-1
205891,The Demented,2013,-2,-2
364902,The Dresser,2015,100,fresh
218351,The Girl Said No,1937,-2,-2
241374,The Lady of Scandal,1930,-1,-1
134475,The Red Mill,1927,-2,-2
65192,Wu hu jiang,1974,-2,-2
122331,When a Man Loves,1927,-2,-2
375356,L'année prochaine... si tout va bien,1981,-1,-1
391757,Never Back Down: No Surrender,2016,-2,-2
328429,Approaching the Unknown,2016,43,rotten
30665,Tap Roots,1948,-2,-2
245913,Pelé: Birth of a Legend,2016,33,rotten
82819,The Captive Heart,1946,-1,-1
75198,Bienvenue à bord,2011,-2,-2
51334,Beş Şehir,2010,-1,-1
94659,Todake no kyodai,1941,-1,-1
117472,Hijosen no onna,1933,-2,-2
117767,Eroica,1958,-2,-2
44688,Day One,1989,-1,-1
132133,Człowiek na torze,1957,-1,-1
105136,疾走,2005,-1,-1
329750,(Dis)Honesty: The Truth About Lies,2015,89,fresh
395883,Andron,2015,-2,-2
84228,Julia X,2011,-2,-2
270650,Oy Vey! My Son Is Gay!,2009,-2,-2
366564,Comment c'est Loin,2015,-2,-2
356332,The Witness,2015,-1,-1
157515,In jenen Tagen,1947,-2,-2
103578,Prey,1977,-1,-1
230471,"Maciste, il gladiatore più forte del mondo",1962,-1,-1
150912,"Maciste, l'eroe più grande del mondo",1963,-1,-1
281238,Colpo maestro al servizio di Sua Maestà britannica,1967,-1,-1
145244,Sette volte sette,1968,-1,-1
87335,Concerto Per Pistola Solista,1970,-2,-2
205557,"Stanza 17-17 palazzo delle tasse, ufficio imposte",1971,-1,-1
61581,California,1977,-1,-1
389427,Hard Sell,2016,33,rotten
144341,Straniero... fatti il segno della croce!,1968,-2,-2
147575,...e vennero in quattro per uccidere Sartana!,1969,-1,-1
150224,Era Sam Wallach... lo chiamavano 'così sia',1971,-1,-1
43074,Ghostbusters,2016,74,certified_fresh
52947,雀聖,2005,-1,-1
339739,Henry Gamble's Birthday Party,2015,83,fresh
61294,You and I,2011,-1,-1
30942,黑拳,2006,-1,-1
32003,The Caretaker,2008,-2,-2
353610,The Condemned 2,2015,-2,-2
350566,Car Trouble,1986,-2,-2
206657,Truckfighters,2011,-1,-1
287703,等一個人咖啡,2014,-1,-1
284152,좋은 친구들,2014,-1,-1
25625,Multiple Maniacs,1970,100,fresh
168098,Cell,2016,11,rotten
356334,Gridlocked,2016,-1,-1
28529,Sorceress,1995,-1,-1
300210,Route 181: Fragments of a Journey in Palestine-Israel,2004,-2,-2
112767,Shadow Run,1998,-2,-2
131172,Nasty Habits,1977,-2,-2
377150,Ejheda vared Mishavad!,2016,-1,-1
244839,Into Pitch Black,2000,-1,-1
216521,Doomsdays,2013,-1,-1
170898,Sonja i bik,2012,-2,-2
25079,ユンカース・カム・ヒア,1995,-1,-1
80699,Julie,2011,-1,-1
130638,Hitler connais pas,1963,-1,-1
363889,The Funhouse Massacre,2015,73,fresh
355598,Girl in Woods,2016,-2,-2
323372,El cadáver de Anna Fritz,2015,67,fresh
370687,Mythica: The Necromancer,2015,-2,-2
373476,Complete Unknown,2016,52,rotten
300761,Kobe Bryant's Muse,2015,-1,-1
41312,Angels One Five,1952,-2,-2
258755,A escondidas,2014,-2,-2
28775,The Neanderthal Man,1953,-2,-2
217057,The Hero of Color City,2014,29,rotten
327040,Bang Gang (une histoire d'amour moderne),2015,-1,-1
34202,Intruders,1992,-2,-2
401895,Brigada criminal,1950,-2,-2
397003,The Asian Connection,2016,-2,-2
138705,Vares – Uhkapelimerkki,2012,-1,-1
150208,Vares – Pimeyden tango,2012,-1,-1
80256,Vares – Sukkanauhakäärme,2011,-1,-1
41454,Oldboys,2009,-2,-2
381080,The Art of Organized Noize,2016,-2,-2
297721,강남 1970,2015,-1,-1
359790,Blackway,2015,-1,-1
51806,To Catch a Killer,1992,-2,-2
343724,Brand New-U,2015,-1,-1
392961,Adam Green's Aladdin,2016,-2,-2
35429,The Hive,2008,-2,-2
73307,No Man's Woman,1955,-2,-2
380225,La pazza gioia,2016,-1,-1
229154,Styria,2013,-1,-1
226437,Chce się żyć,2013,-1,-1
258322,Allacciate le cinture,2014,-2,-2
324181,The Resurrection of Jake the Snake,2015,-2,-2
63398,Conseil de famille,1986,-2,-2
4948,Clair de femme,1979,-2,-2
51444,Tajna Nikole Tesle,1980,-2,-2
31453,Double Identity,2009,-2,-2
52199,Invasion of the Saucer-Men,1957,-2,-2
30667,Future Kick,1991,-2,-2
133563,夕陽に赤い俺の顔,1961,-1,-1
213373,E Agora? Lembra-me,2013,-1,-1
169357,La nuit Bengali,1988,-1,-1
206789,হীরক রাজার দেশে,1980,-1,-1
345735,老笠,2015,-1,-1
397517,Be Somebody,2016,-2,-2
185738,Stockholm,2013,80,fresh
168814,Will You Still Love Me Tomorrow?,2013,-1,-1
266279,Night World,1932,-2,-2
40946,Fixing Frank,2002,-2,-2
55424,Essaye-moi,2006,-2,-2
175331,Brudermord,2005,-1,-1
302699,Central Intelligence,2016,71,fresh
94798,অভিযান,1962,-1,-1
139582,Chakravyuh,2012,40,rotten
14751,Dasvidaniya,2008,-2,-2
63006,Dum Maaro Dum,2011,50,rotten
